Asset ID,Origination Date,Total Advance,Total EMI,Payment Date,Payment Amount
770,2024-03-20,16000,21980,2024-04-17,935.0
770,2024-03-20,16000,21980,2024-04-24,1000.0
770,2024-03-20,16000,21980,2024-05-01,950.0
770,2024-03-20,16000,21980,2024-05-08,600.0
770,2024-03-20,16000,21980,2024-05-15,1050.0
770,2024-03-20,16000,21980,2024-05-22,300.0
770,2024-03-20,16000,21980,2024-05-29,1000.0
770,2024-03-20,16000,21980,2024-06-05,1200.0
770,2024-03-20,16000,21980,2024-06-12,1000.0
770,2024-03-20,16000,21980,2024-06-19,300.0
770,2024-03-20,16000,21980,2024-06-26,1000.0
770,2024-03-20,16000,21980,2024-07-03,500.0
770,2024-03-20,16000,21980,2024-07-10,1000.0
770,2024-03-20,16000,21980,2024-07-17,500.0
770,2024-03-20,16000,21980,2024-07-24,0.0
770,2024-03-20,16000,21980,2024-07-31,500.0
770,2024-03-20,16000,21980,2024-08-07,2000.0
770,2024-03-20,16000,21980,2024-08-14,1000.0
770,2024-03-20,16000,21980,2024-08-21,500.0
770,2024-03-20,16000,21980,2024-08-28,800.0
770,2024-03-20,16000,21980,2024-09-04,2900.0
771,2024-03-20,9380,13090,2024-03-27,546.0
771,2024-03-20,9380,13090,2024-04-03,546.0
771,2024-03-20,9380,13090,2024-04-10,546.0
771,2024-03-20,9380,13090,2024-04-17,546.0
771,2024-03-20,9380,13090,2024-04-24,2184.0
771,2024-03-20,9380,13090,2024-05-22,1092.0
771,2024-03-20,9380,13090,2024-06-05,546.0
771,2024-03-20,9380,13090,2024-06-12,546.0
771,2024-03-20,9380,13090,2024-06-19,1638.0
771,2024-03-20,9380,13090,2024-07-10,2184.0
771,2024-03-20,9380,13090,2024-08-07,545.0
771,2024-03-20,9380,13090,2024-08-14,545.0
771,2024-03-20,9380,13090,2024-08-21,545.0
771,2024-03-20,9380,13090,2024-10-28,1081.0
772,2024-03-20,9380,13090,2024-03-27,546.0
772,2024-03-20,9380,13090,2024-04-03,546.0
772,2024-03-20,9380,13090,2024-04-10,546.0
772,2024-03-20,9380,13090,2024-04-17,546.0
772,2024-03-20,9380,13090,2024-04-24,546.0
772,2024-03-20,9380,13090,2024-05-01,546.0
772,2024-03-20,9380,13090,2024-05-08,546.0
772,2024-03-20,9380,13090,2024-05-15,546.0
772,2024-03-20,9380,13090,2024-05-22,546.0
772,2024-03-20,9380,13090,2024-05-29,546.0
772,2024-03-20,9380,13090,2024-06-05,546.0
772,2024-03-20,9380,13090,2024-06-12,546.0
772,2024-03-20,9380,13090,2024-06-19,546.0
772,2024-03-20,9380,13090,2024-06-26,546.0
772,2024-03-20,9380,13090,2024-07-03,546.0
772,2024-03-20,9380,13090,2024-07-10,546.0
772,2024-03-20,9380,13090,2024-07-17,546.0
772,2024-03-20,9380,13090,2024-07-24,546.0
772,2024-03-20,9380,13090,2024-07-31,546.0
772,2024-03-20,9380,13090,2024-08-07,546.0
772,2024-03-20,9380,13090,2024-08-14,546.0
772,2024-03-20,9380,13090,2024-08-21,546.0
772,2024-03-20,9380,13090,2024-08-28,546.0
772,2024-03-20,9380,13090,2024-10-28,532.0
773,2024-03-21,12420,17064,2024-03-28,711.0
773,2024-03-21,12420,17064,2024-04-04,711.0
773,2024-03-21,12420,17064,2024-04-11,711.0
773,2024-03-21,12420,17064,2024-04-18,711.0
773,2024-03-21,12420,17064,2024-04-25,711.0
773,2024-03-21,12420,17064,2024-05-02,711.0
773,2024-03-21,12420,17064,2024-05-09,711.0
773,2024-03-21,12420,17064,2024-05-16,711.0
773,2024-03-21,12420,17064,2024-05-23,711.0
773,2024-03-21,12420,17064,2024-05-30,711.0
773,2024-03-21,12420,17064,2024-06-06,711.0
773,2024-03-21,12420,17064,2024-06-13,711.0
773,2024-03-21,12420,17064,2024-06-20,711.0
773,2024-03-21,12420,17064,2024-06-27,711.0
773,2024-03-21,12420,17064,2024-07-04,711.0
773,2024-03-21,12420,17064,2024-07-11,711.0
773,2024-03-21,12420,17064,2024-07-18,711.0
773,2024-03-21,12420,17064,2024-07-25,711.0
773,2024-03-21,12420,17064,2024-08-01,711.0
773,2024-03-21,12420,17064,2024-08-08,711.0
773,2024-03-21,12420,17064,2024-08-15,711.0
773,2024-03-21,12420,17064,2024-08-22,711.0
773,2024-03-21,12420,17064,2024-08-29,711.0
773,2024-03-21,12420,17064,2024-09-05,711.0
774,2024-03-21,18900,31785,2024-03-28,1075.0
774,2024-03-21,18900,31785,2024-04-04,1075.0
774,2024-03-21,18900,31785,2024-04-11,1075.0
774,2024-03-21,18900,31785,2024-04-18,1000.0
774,2024-03-21,18900,31785,2024-04-25,1075.0
774,2024-03-21,18900,31785,2024-05-02,1150.0
774,2024-03-21,18900,31785,2024-05-09,1075.0
774,2024-03-21,18900,31785,2024-05-16,1075.0
774,2024-03-21,18900,31785,2024-05-23,1075.0
774,2024-03-21,18900,31785,2024-05-30,1075.0
774,2024-03-21,18900,31785,2024-06-06,1075.0
774,2024-03-21,18900,31785,2024-06-13,1075.0
774,2024-03-21,18900,31785,2024-06-20,0.0
774,2024-03-21,18900,31785,2024-06-27,0.0
774,2024-03-21,18900,31785,2024-07-04,0.0
774,2024-03-21,18900,31785,2024-07-11,0.0
774,2024-03-21,18900,31785,2024-07-18,0.0
774,2024-03-21,18900,31785,2024-07-25,0.0
774,2024-03-21,18900,31785,2024-08-01,0.0
774,2024-03-21,18900,31785,2024-08-08,0.0
774,2024-03-21,18900,31785,2024-08-15,0.0
774,2024-03-21,18900,31785,2024-08-22,0.0
774,2024-03-21,18900,31785,2024-08-29,0.0
774,2024-03-21,18900,31785,2024-09-05,0.0
774,2024-03-21,18900,31785,2024-10-28,4000.0
774,2024-03-21,18900,31785,2024-10-28,1000.0
774,2024-03-21,18900,31785,2024-10-28,200.0
774,2024-03-21,18900,31785,2024-12-12,1075.0
774,2024-03-21,18900,31785,2025-01-02,1100.0
775,2024-03-21,14920,20455,2024-03-28,853.0
775,2024-03-21,14920,20455,2024-04-04,853.0
775,2024-03-21,14920,20455,2024-04-11,850.0
775,2024-03-21,14920,20455,2024-04-18,856.0
775,2024-03-21,14920,20455,2024-04-25,1706.0
775,2024-03-21,14920,20455,2024-05-09,853.0
775,2024-03-21,14920,20455,2024-05-16,853.0
775,2024-03-21,14920,20455,2024-05-23,853.0
775,2024-03-21,14920,20455,2024-05-30,853.0
775,2024-03-21,14920,20455,2024-06-06,853.0
775,2024-03-21,14920,20455,2024-06-13,853.0
775,2024-03-21,14920,20455,2024-06-20,1706.0
775,2024-03-21,14920,20455,2024-07-04,853.0
775,2024-03-21,14920,20455,2024-07-11,853.0
775,2024-03-21,14920,20455,2024-07-18,852.0
775,2024-03-21,14920,20455,2024-07-25,852.0
775,2024-03-21,14920,20455,2024-08-01,852.0
775,2024-03-21,14920,20455,2024-08-08,852.0
775,2024-03-21,14920,20455,2024-08-15,852.0
775,2024-03-21,14920,20455,2024-08-22,852.0
775,2024-03-21,14920,20455,2024-08-29,842.0
775,2024-03-21,14920,20455,2024-09-05,853.0
776,2024-03-23,14920,26355,2024-03-30,853.0
776,2024-03-23,14920,26355,2024-04-06,853.0
776,2024-03-23,14920,26355,2024-04-13,500.0
776,2024-03-23,14920,26355,2024-04-20,1206.0
776,2024-03-23,14920,26355,2024-04-27,853.0
776,2024-03-23,14920,26355,2024-05-04,853.0
776,2024-03-23,14920,26355,2024-05-11,853.0
776,2024-03-23,14920,26355,2024-05-18,853.0
776,2024-03-23,14920,26355,2024-05-25,853.0
776,2024-03-23,14920,26355,2024-06-01,853.0
776,2024-03-23,14920,26355,2024-06-08,853.0
776,2024-03-23,14920,26355,2024-06-15,853.0
776,2024-03-23,14920,26355,2024-06-22,0.0
776,2024-03-23,14920,26355,2024-06-29,0.0
776,2024-03-23,14920,26355,2024-07-06,0.0
776,2024-03-23,14920,26355,2024-07-13,0.0
776,2024-03-23,14920,26355,2024-07-20,0.0
776,2024-03-23,14920,26355,2024-07-27,0.0
776,2024-03-23,14920,26355,2024-08-03,0.0
776,2024-03-23,14920,26355,2024-08-10,0.0
776,2024-03-23,14920,26355,2024-08-17,0.0
776,2024-03-23,14920,26355,2024-08-24,0.0
776,2024-03-23,14920,26355,2024-08-31,0.0
776,2024-03-23,14920,26355,2024-09-07,0.0
776,2024-03-23,14920,26355,2025-01-29,500.0
777,2024-03-23,13200,18100,2024-03-30,750.0
777,2024-03-23,13200,18100,2024-04-06,755.0
777,2024-03-23,13200,18100,2024-04-13,3020.0
777,2024-03-23,13200,18100,2024-05-11,755.0
777,2024-03-23,13200,18100,2024-05-18,755.0
777,2024-03-23,13200,18100,2024-05-25,755.0
777,2024-03-23,13200,18100,2024-06-01,755.0
777,2024-03-23,13200,18100,2024-06-08,755.0
777,2024-03-23,13200,18100,2024-06-15,755.0
777,2024-03-23,13200,18100,2024-06-22,755.0
777,2024-03-23,13200,18100,2024-06-29,755.0
777,2024-03-23,13200,18100,2024-07-06,755.0
777,2024-03-23,13200,18100,2024-07-13,755.0
777,2024-03-23,13200,18100,2024-07-20,0.0
777,2024-03-23,13200,18100,2024-07-27,1500.0
777,2024-03-23,13200,18100,2024-08-03,755.0
777,2024-03-23,13200,18100,2024-08-10,300.0
777,2024-03-23,13200,18100,2024-08-17,750.0
777,2024-03-23,13200,18100,2024-08-24,755.0
777,2024-03-23,13200,18100,2024-08-31,1211.0
777,2024-03-23,13200,18100,2024-09-07,700.0
778,2024-03-23,14520,19910,2024-03-30,830.0
778,2024-03-23,14520,19910,2024-04-06,830.0
778,2024-03-23,14520,19910,2024-04-13,830.0
778,2024-03-23,14520,19910,2024-04-20,830.0
778,2024-03-23,14520,19910,2024-04-27,830.0
778,2024-03-23,14520,19910,2024-05-04,830.0
778,2024-03-23,14520,19910,2024-05-11,830.0
778,2024-03-23,14520,19910,2024-05-18,830.0
778,2024-03-23,14520,19910,2024-05-25,830.0
778,2024-03-23,14520,19910,2024-06-01,830.0
778,2024-03-23,14520,19910,2024-06-08,830.0
778,2024-03-23,14520,19910,2024-06-15,830.0
778,2024-03-23,14520,19910,2024-06-22,830.0
778,2024-03-23,14520,19910,2024-06-29,830.0
778,2024-03-23,14520,19910,2024-07-06,830.0
778,2024-03-23,14520,19910,2024-07-13,830.0
778,2024-03-23,14520,19910,2024-07-20,0.0
778,2024-03-23,14520,19910,2024-07-27,0.0
778,2024-03-23,14520,19910,2024-08-03,3106.0
778,2024-03-23,14520,19910,2024-08-10,0.0
778,2024-03-23,14520,19910,2024-08-17,1036.0
778,2024-03-23,14520,19910,2024-08-24,830.0
778,2024-03-23,14520,19910,2024-08-31,830.0
778,2024-03-23,14520,19910,2024-09-07,830.0
779,2024-03-23,14920,20455,2024-03-30,853.0
779,2024-03-23,14920,20455,2024-04-06,853.0
779,2024-03-23,14920,20455,2024-04-13,853.0
779,2024-03-23,14920,20455,2024-04-20,853.0
779,2024-03-23,14920,20455,2024-04-27,853.0
779,2024-03-23,14920,20455,2024-05-04,850.0
779,2024-03-23,14920,20455,2024-05-11,860.0
779,2024-03-23,14920,20455,2024-05-18,853.0
779,2024-03-23,14920,20455,2024-05-25,853.0
779,2024-03-23,14920,20455,2024-06-01,853.0
779,2024-03-23,14920,20455,2024-06-08,853.0
779,2024-03-23,14920,20455,2024-06-15,853.0
779,2024-03-23,14920,20455,2024-06-22,853.0
779,2024-03-23,14920,20455,2024-06-29,853.0
779,2024-03-23,14920,20455,2024-07-06,853.0
779,2024-03-23,14920,20455,2024-07-13,853.0
779,2024-03-23,14920,20455,2024-07-20,0.0
779,2024-03-23,14920,20455,2024-07-27,858.0
779,2024-03-23,14920,20455,2024-08-03,860.0
779,2024-03-23,14920,20455,2024-08-10,860.0
779,2024-03-23,14920,20455,2024-08-17,860.0
779,2024-03-23,14920,20455,2024-08-24,860.0
779,2024-03-23,14920,20455,2024-08-31,500.0
779,2024-03-23,14920,20455,2024-09-07,850.0
779,2024-03-23,14920,20455,2024-11-23,300.0
779,2024-03-23,14920,20455,2024-11-23,200.0
779,2024-03-23,14920,20455,2024-11-23,150.0
779,2024-03-23,14920,20455,2024-11-23,250.0
780,2024-03-24,9120,12560,2024-03-31,1070.0
780,2024-03-24,9120,12560,2024-04-14,1575.0
780,2024-03-24,9120,12560,2024-05-05,524.0
780,2024-03-24,9120,12560,2024-05-12,2100.0
780,2024-03-24,9120,12560,2024-06-09,524.0
780,2024-03-24,9120,12560,2024-06-16,524.0
780,2024-03-24,9120,12560,2024-06-23,524.0
780,2024-03-24,9120,12560,2024-06-30,524.0
780,2024-03-24,9120,12560,2024-07-07,525.0
780,2024-03-24,9120,12560,2024-07-14,524.0
780,2024-03-24,9120,12560,2024-07-21,0.0
780,2024-03-24,9120,12560,2024-07-28,1006.0
780,2024-03-24,9120,12560,2024-08-04,524.0
780,2024-03-24,9120,12560,2024-08-11,0.0
780,2024-03-24,9120,12560,2024-08-18,1050.0
780,2024-03-24,9120,12560,2024-08-25,524.0
780,2024-03-24,9120,12560,2024-09-01,524.0
780,2024-03-24,9120,12560,2024-09-08,300.0
780,2024-03-24,9120,12560,2024-09-15,318.0
782,2024-03-24,13200,24000,2024-03-31,755.0
782,2024-03-24,13200,24000,2024-04-07,755.0
782,2024-03-24,13200,24000,2024-04-14,755.0
782,2024-03-24,13200,24000,2024-04-21,755.0
782,2024-03-24,13200,24000,2024-04-28,755.0
782,2024-03-24,13200,24000,2024-05-05,755.0
782,2024-03-24,13200,24000,2024-05-12,755.0
782,2024-03-24,13200,24000,2024-05-19,755.0
782,2024-03-24,13200,24000,2024-05-26,755.0
782,2024-03-24,13200,24000,2024-06-02,300.0
782,2024-03-24,13200,24000,2024-06-09,1210.0
782,2024-03-24,13200,24000,2024-06-16,300.0
782,2024-03-24,13200,24000,2024-06-23,0.0
782,2024-03-24,13200,24000,2024-06-30,0.0
782,2024-03-24,13200,24000,2024-07-07,0.0
782,2024-03-24,13200,24000,2024-07-14,0.0
782,2024-03-24,13200,24000,2024-07-21,0.0
782,2024-03-24,13200,24000,2024-07-28,0.0
782,2024-03-24,13200,24000,2024-08-04,0.0
782,2024-03-24,13200,24000,2024-08-11,0.0
782,2024-03-24,13200,24000,2024-08-18,0.0
782,2024-03-24,13200,24000,2024-08-25,0.0
782,2024-03-24,13200,24000,2024-09-01,0.0
782,2024-03-24,13200,24000,2024-09-08,0.0
783,2024-03-25,14920,20455,2024-04-01,853.0
783,2024-03-25,14920,20455,2024-04-08,853.0
783,2024-03-25,14920,20455,2024-04-15,853.0
783,2024-03-25,14920,20455,2024-04-22,853.0
783,2024-03-25,14920,20455,2024-04-29,853.0
783,2024-03-25,14920,20455,2024-05-06,853.0
783,2024-03-25,14920,20455,2024-05-13,853.0
783,2024-03-25,14920,20455,2024-05-20,853.0
783,2024-03-25,14920,20455,2024-05-27,853.0
783,2024-03-25,14920,20455,2024-06-03,853.0
783,2024-03-25,14920,20455,2024-06-10,853.0
783,2024-03-25,14920,20455,2024-06-17,853.0
783,2024-03-25,14920,20455,2024-06-24,852.0
783,2024-03-25,14920,20455,2024-07-01,852.0
783,2024-03-25,14920,20455,2024-07-08,852.0
783,2024-03-25,14920,20455,2024-07-15,852.0
783,2024-03-25,14920,20455,2024-07-22,852.0
783,2024-03-25,14920,20455,2024-07-29,852.0
783,2024-03-25,14920,20455,2024-08-05,852.0
783,2024-03-25,14920,20455,2024-08-12,852.0
783,2024-03-25,14920,20455,2024-08-19,852.0
783,2024-03-25,14920,20455,2024-08-26,852.0
783,2024-03-25,14920,20455,2024-09-02,1700.0
784,2024-03-25,13400,19100,2024-04-01,768.0
784,2024-03-25,13400,19100,2024-04-08,763.0
784,2024-03-25,13400,19100,2024-04-15,763.0
784,2024-03-25,13400,19100,2024-04-22,763.0
784,2024-03-25,13400,19100,2024-04-29,763.0
784,2024-03-25,13400,19100,2024-05-06,763.0
784,2024-03-25,13400,19100,2024-05-13,763.0
784,2024-03-25,13400,19100,2024-05-20,763.0
784,2024-03-25,13400,19100,2024-05-27,763.0
784,2024-03-25,13400,19100,2024-06-03,300.0
784,2024-03-25,13400,19100,2024-06-10,1226.0
784,2024-03-25,13400,19100,2024-06-17,763.0
784,2024-03-25,13400,19100,2024-06-24,300.0
784,2024-03-25,13400,19100,2024-07-01,1214.0
784,2024-03-25,13400,19100,2024-07-08,300.0
784,2024-03-25,13400,19100,2024-07-15,763.0
784,2024-03-25,13400,19100,2024-07-22,0.0
784,2024-03-25,13400,19100,2024-07-29,1200.0
784,2024-03-25,13400,19100,2024-08-05,0.0
784,2024-03-25,13400,19100,2024-08-12,0.0
784,2024-03-25,13400,19100,2024-08-19,0.0
784,2024-03-25,13400,19100,2024-08-26,0.0
784,2024-03-25,13400,19100,2024-09-02,2800.0
784,2024-03-25,13400,19100,2024-09-09,0.0
785,2024-03-25,12080,16542,2024-04-01,690.0
785,2024-03-25,12080,16542,2024-04-08,690.0
785,2024-03-25,12080,16542,2024-04-15,690.0
785,2024-03-25,12080,16542,2024-04-22,690.0
785,2024-03-25,12080,16542,2024-04-29,690.0
785,2024-03-25,12080,16542,2024-05-06,580.0
785,2024-03-25,12080,16542,2024-05-13,800.0
785,2024-03-25,12080,16542,2024-05-20,600.0
785,2024-03-25,12080,16542,2024-05-27,780.0
785,2024-03-25,12080,16542,2024-06-03,690.0
785,2024-03-25,12080,16542,2024-06-10,690.0
785,2024-03-25,12080,16542,2024-06-17,690.0
785,2024-03-25,12080,16542,2024-06-24,690.0
785,2024-03-25,12080,16542,2024-07-01,690.0
785,2024-03-25,12080,16542,2024-07-08,690.0
785,2024-03-25,12080,16542,2024-07-15,690.0
785,2024-03-25,12080,16542,2024-07-22,0.0
785,2024-03-25,12080,16542,2024-07-29,690.0
785,2024-03-25,12080,16542,2024-08-05,690.0
785,2024-03-25,12080,16542,2024-08-12,690.0
785,2024-03-25,12080,16542,2024-08-19,690.0
785,2024-03-25,12080,16542,2024-08-26,690.0
785,2024-03-25,12080,16542,2024-09-02,1000.0
785,2024-03-25,12080,16542,2024-09-09,1052.0
786,2024-03-27,10920,15024,2024-04-03,626.0
786,2024-03-27,10920,15024,2024-04-10,624.0
786,2024-03-27,10920,15024,2024-04-17,628.0
786,2024-03-27,10920,15024,2024-04-24,624.0
786,2024-03-27,10920,15024,2024-05-01,728.0
786,2024-03-27,10920,15024,2024-05-08,626.0
786,2024-03-27,10920,15024,2024-05-15,626.0
786,2024-03-27,10920,15024,2024-05-22,626.0
786,2024-03-27,10920,15024,2024-05-29,600.0
786,2024-03-27,10920,15024,2024-06-05,0.0
786,2024-03-27,10920,15024,2024-06-12,0.0
786,2024-03-27,10920,15024,2024-06-19,0.0
786,2024-03-27,10920,15024,2024-06-26,0.0
786,2024-03-27,10920,15024,2024-07-03,1248.0
786,2024-03-27,10920,15024,2024-07-10,1252.0
786,2024-03-27,10920,15024,2024-07-17,626.0
786,2024-03-27,10920,15024,2024-07-24,0.0
786,2024-03-27,10920,15024,2024-07-31,626.0
786,2024-03-27,10920,15024,2024-08-07,1000.0
786,2024-03-27,10920,15024,2024-08-14,1000.0
786,2024-03-27,10920,15024,2024-08-21,1000.0
786,2024-03-27,10920,15024,2024-08-28,1000.0
786,2024-03-27,10920,15024,2024-09-04,1564.0
788,2024-03-27,15080,20600,2024-04-03,859.0
788,2024-03-27,15080,20600,2024-04-10,859.0
788,2024-03-27,15080,20600,2024-04-17,859.0
788,2024-03-27,15080,20600,2024-04-24,100.0
788,2024-03-27,15080,20600,2024-05-01,1618.0
788,2024-03-27,15080,20600,2024-05-08,859.0
788,2024-03-27,15080,20600,2024-05-15,859.0
788,2024-03-27,15080,20600,2024-05-22,118.0
788,2024-03-27,15080,20600,2024-05-29,1600.0
788,2024-03-27,15080,20600,2024-06-05,100.0
788,2024-03-27,15080,20600,2024-06-12,1618.0
788,2024-03-27,15080,20600,2024-06-19,430.0
788,2024-03-27,15080,20600,2024-06-26,200.0
788,2024-03-27,15080,20600,2024-07-03,200.0
788,2024-03-27,15080,20600,2024-07-10,2596.0
788,2024-03-27,15080,20600,2024-07-17,859.0
788,2024-03-27,15080,20600,2024-07-24,0.0
788,2024-03-27,15080,20600,2024-07-31,1000.0
788,2024-03-27,15080,20600,2024-08-07,1000.0
788,2024-03-27,15080,20600,2024-08-14,733.0
788,2024-03-27,15080,20600,2024-08-21,800.0
788,2024-03-27,15080,20600,2024-08-28,916.0
788,2024-03-27,15080,20600,2024-09-04,417.0
788,2024-03-27,15080,20600,2024-09-11,2000.0
789,2024-03-27,10050,13800,2024-04-03,575.0
789,2024-03-27,10050,13800,2024-04-10,575.0
789,2024-03-27,10050,13800,2024-04-17,575.0
789,2024-03-27,10050,13800,2024-04-24,575.0
789,2024-03-27,10050,13800,2024-05-01,575.0
789,2024-03-27,10050,13800,2024-05-08,575.0
789,2024-03-27,10050,13800,2024-05-15,575.0
789,2024-03-27,10050,13800,2024-05-22,575.0
789,2024-03-27,10050,13800,2024-05-29,375.0
789,2024-03-27,10050,13800,2024-06-05,775.0
789,2024-03-27,10050,13800,2024-06-12,575.0
789,2024-03-27,10050,13800,2024-06-19,45.0
789,2024-03-27,10050,13800,2024-06-26,530.0
789,2024-03-27,10050,13800,2024-07-03,575.0
789,2024-03-27,10050,13800,2024-07-10,575.0
789,2024-03-27,10050,13800,2024-07-17,575.0
789,2024-03-27,10050,13800,2024-07-24,575.0
789,2024-03-27,10050,13800,2024-07-31,575.0
789,2024-03-27,10050,13800,2024-08-07,1150.0
789,2024-03-27,10050,13800,2024-08-14,575.0
789,2024-03-27,10050,13800,2024-08-21,575.0
789,2024-03-27,10050,13800,2024-08-28,575.0
789,2024-03-27,10050,13800,2024-09-04,575.0
789,2024-03-27,10050,13800,2024-09-11,575.0
791,2024-03-28,7595,10511,2024-04-04,500.0
791,2024-03-28,7595,10511,2024-04-11,440.0
791,2024-03-28,7595,10511,2024-04-18,440.0
791,2024-03-28,7595,10511,2024-04-25,440.0
791,2024-03-28,7595,10511,2024-05-02,500.0
791,2024-03-28,7595,10511,2024-05-09,500.0
791,2024-03-28,7595,10511,2024-05-16,450.0
791,2024-03-28,7595,10511,2024-05-23,440.0
791,2024-03-28,7595,10511,2024-05-30,440.0
791,2024-03-28,7595,10511,2024-06-06,440.0
791,2024-03-28,7595,10511,2024-06-13,500.0
791,2024-03-28,7595,10511,2024-06-20,440.0
791,2024-03-28,7595,10511,2024-06-27,500.0
791,2024-03-28,7595,10511,2024-07-04,440.0
791,2024-03-28,7595,10511,2024-07-11,441.0
791,2024-03-28,7595,10511,2024-07-18,440.0
791,2024-03-28,7595,10511,2024-07-25,440.0
791,2024-03-28,7595,10511,2024-08-01,440.0
791,2024-03-28,7595,10511,2024-08-08,440.0
791,2024-03-28,7595,10511,2024-08-15,450.0
791,2024-03-28,7595,10511,2024-08-22,500.0
791,2024-03-28,7595,10511,2024-10-28,890.0
792,2024-03-28,15180,21900,2024-04-04,880.0
792,2024-03-28,15180,21900,2024-04-11,1000.0
792,2024-03-28,15180,21900,2024-04-18,870.0
792,2024-03-28,15180,21900,2024-04-25,895.0
792,2024-03-28,15180,21900,2024-05-02,895.0
792,2024-03-28,15180,21900,2024-05-09,895.0
792,2024-03-28,15180,21900,2024-05-16,900.0
792,2024-03-28,15180,21900,2024-05-23,895.0
792,2024-03-28,15180,21900,2024-05-30,890.0
792,2024-03-28,15180,21900,2024-06-06,880.0
792,2024-03-28,15180,21900,2024-06-13,1750.0
792,2024-03-28,15180,21900,2024-06-27,700.0
792,2024-03-28,15180,21900,2024-07-04,870.0
792,2024-03-28,15180,21900,2024-07-11,863.0
792,2024-03-28,15180,21900,2024-07-18,0.0
792,2024-03-28,15180,21900,2024-07-25,0.0
792,2024-03-28,15180,21900,2024-08-01,0.0
792,2024-03-28,15180,21900,2024-08-08,0.0
792,2024-03-28,15180,21900,2024-08-15,0.0
792,2024-03-28,15180,21900,2024-08-22,2000.0
792,2024-03-28,15180,21900,2024-08-29,0.0
792,2024-03-28,15180,21900,2024-09-05,0.0
792,2024-03-28,15180,21900,2024-09-12,0.0
792,2024-03-28,15180,21900,2024-10-29,1800.0
792,2024-03-28,15180,21900,2025-02-06,870.0
792,2024-03-28,15180,21900,2025-02-13,1000.0
792,2024-03-28,15180,21900,2025-03-03,2900.0
793,2024-03-30,15180,20700,2024-04-06,863.0
793,2024-03-30,15180,20700,2024-04-13,850.0
793,2024-03-30,15180,20700,2024-04-20,870.0
793,2024-03-30,15180,20700,2024-04-27,867.0
793,2024-03-30,15180,20700,2024-05-04,150.0
793,2024-03-30,15180,20700,2024-05-11,1578.0
793,2024-03-30,15180,20700,2024-05-18,860.0
793,2024-03-30,15180,20700,2024-05-25,800.0
793,2024-03-30,15180,20700,2024-06-01,850.0
793,2024-03-30,15180,20700,2024-06-08,942.0
793,2024-03-30,15180,20700,2024-06-15,860.0
793,2024-03-30,15180,20700,2024-06-22,850.0
793,2024-03-30,15180,20700,2024-06-29,873.0
793,2024-03-30,15180,20700,2024-07-06,500.0
793,2024-03-30,15180,20700,2024-07-13,1000.0
793,2024-03-30,15180,20700,2024-07-20,0.0
793,2024-03-30,15180,20700,2024-07-27,300.0
793,2024-03-30,15180,20700,2024-08-03,0.0
793,2024-03-30,15180,20700,2024-08-10,0.0
793,2024-03-30,15180,20700,2024-08-17,2000.0
793,2024-03-30,15180,20700,2024-08-24,300.0
793,2024-03-30,15180,20700,2024-08-31,1800.0
793,2024-03-30,15180,20700,2024-09-07,500.0
793,2024-03-30,15180,20700,2024-09-14,400.0
793,2024-03-30,15180,20700,2024-11-23,350.0
793,2024-03-30,15180,20700,2024-11-23,2300.0
793,2024-03-30,15180,20700,2024-11-23,337.0
794,2024-03-30,12420,17037,2024-04-06,710.0
794,2024-03-30,12420,17037,2024-04-13,710.0
794,2024-03-30,12420,17037,2024-04-20,710.0
794,2024-03-30,12420,17037,2024-04-27,710.0
794,2024-03-30,12420,17037,2024-05-04,710.0
794,2024-03-30,12420,17037,2024-05-11,710.0
794,2024-03-30,12420,17037,2024-05-18,710.0
794,2024-03-30,12420,17037,2024-05-25,710.0
794,2024-03-30,12420,17037,2024-06-01,710.0
794,2024-03-30,12420,17037,2024-06-08,710.0
794,2024-03-30,12420,17037,2024-06-15,710.0
794,2024-03-30,12420,17037,2024-06-22,710.0
794,2024-03-30,12420,17037,2024-06-29,710.0
794,2024-03-30,12420,17037,2024-07-06,710.0
794,2024-03-30,12420,17037,2024-07-13,710.0
794,2024-03-30,12420,17037,2024-07-20,0.0
794,2024-03-30,12420,17037,2024-07-27,810.0
794,2024-03-30,12420,17037,2024-08-03,1000.0
794,2024-03-30,12420,17037,2024-08-10,1018.0
794,2024-03-30,12420,17037,2024-08-17,720.0
794,2024-03-30,12420,17037,2024-08-24,710.0
794,2024-03-30,12420,17037,2024-08-31,710.0
794,2024-03-30,12420,17037,2024-09-07,710.0
794,2024-03-30,12420,17037,2024-09-14,0.0
795,2024-03-30,9950,14388,2024-04-06,571.0
795,2024-03-30,9950,14388,2024-04-13,571.0
795,2024-03-30,9950,14388,2024-04-20,571.0
795,2024-03-30,9950,14388,2024-04-27,571.0
795,2024-03-30,9950,14388,2024-05-04,571.0
795,2024-03-30,9950,14388,2024-05-11,571.0
795,2024-03-30,9950,14388,2024-05-18,571.0
795,2024-03-30,9950,14388,2024-05-25,571.0
795,2024-03-30,9950,14388,2024-06-01,571.0
795,2024-03-30,9950,14388,2024-06-08,571.0
795,2024-03-30,9950,14388,2024-06-15,571.0
795,2024-03-30,9950,14388,2024-06-22,700.0
795,2024-03-30,9950,14388,2024-06-29,0.0
795,2024-03-30,9950,14388,2024-07-06,500.0
795,2024-03-30,9950,14388,2024-07-13,500.0
795,2024-03-30,9950,14388,2024-07-20,0.0
